,method,iter,train_test,n,p,mse,r2
350,EMLR,0,train,37500.0,6,24.86708568287576,0.45111440409285763
351,EMLR,0,test,37500.0,6,25.337903591158707,0.44559883888888663
352,MICELR,0,train,37500.0,6,31.70444268417558,0.3001949590099662
353,MICELR,0,test,37500.0,6,32.57757736865106,0.28719253925690136
354,"MLP W0.05, D1",0,train,37500.0,6,19.809869145468884,0.5627412086233761
355,"MLP W0.05, D1",0,test,37500.0,6,20.25593853863307,0.5567938047908574
356,"MLP W0.1, D1",0,train,37500.0,6,12.09711779558293,0.7329830365059667
357,"MLP W0.1, D1",0,test,37500.0,6,12.442533452394724,0.7277535227666383
358,"MLP W0.2, D1",0,train,37500.0,6,8.559239887804905,0.8110738207828996
359,"MLP W0.2, D1",0,test,37500.0,6,8.756400668099628,0.8084072472656147
360,"MLP W0.3, D1",0,train,37500.0,6,7.29844673560329,0.8389030247952693
361,"MLP W0.3, D1",0,test,37500.0,6,7.4201894094684135,0.8376439625530381
362,"MLP W0.4, D1",0,train,37500.0,6,7.070551727120266,0.8439333001210831
363,"MLP W0.4, D1",0,test,37500.0,6,7.156208919827741,0.8434199372480612
364,"MLP W0.5, D1",0,train,37500.0,6,6.873840165412072,0.8482752702315726
365,"MLP W0.5, D1",0,test,37500.0,6,7.0019767161537505,0.846794585529043
366,ConstantImputedLR,0,train,75000.0,6,24.224116309272564,0.4677130494788728
367,ConstantImputedLR,0,test,75000.0,6,23.94484749902561,0.46945849511139826
368,ExpandedLR,0,train,75000.0,6,6.409415306926844,0.859163154404043
369,ExpandedLR,0,test,75000.0,6,6.4654063115461,0.8567472023205194
370,EMLR,0,train,75000.0,6,25.01539915602695,0.45032585037029915
371,EMLR,0,test,75000.0,6,24.848079952690693,0.4494457426705569
372,MICELR,0,train,75000.0,6,32.34511743032868,0.28926679093564744
373,MICELR,0,test,75000.0,6,32.03222453780378,0.29026799557159133
374,"MLP W0.05, D1",0,train,75000.0,6,19.65190509164904,0.5681802176139485
375,"MLP W0.05, D1",0,test,75000.0,6,19.57572934565778,0.5662642283789917
376,"MLP W0.1, D1",0,train,75000.0,6,13.62970969151811,0.7005085132699196
377,"MLP W0.1, D1",0,test,75000.0,6,13.674965329716946,0.6970063523844653
378,"MLP W0.2, D1",0,train,75000.0,6,7.9111141127379065,0.8261656791714618
379,"MLP W0.2, D1",0,test,75000.0,6,7.9792236793096105,0.823205834205628
380,"MLP W0.3, D1",0,train,75000.0,6,7.1358870360762126,0.8432000779222516
381,"MLP W0.3, D1",0,test,75000.0,6,7.250244193064785,0.839357696257829
382,"MLP W0.4, D1",0,train,75000.0,6,6.998567617663218,0.8462174567005399
383,"MLP W0.4, D1",0,test,75000.0,6,7.123553863091904,0.8421647501896354
384,"MLP W0.5, D1",0,train,75000.0,6,6.768285753195157,0.8512775393814964
385,"MLP W0.5, D1",0,test,75000.0,6,6.900120374599674,0.8471153241798018
386,ConstantImputedLR,0,train,375000.0,6,24.155463239027767,0.46887002318247284
387,ConstantImputedLR,0,test,375000.0,6,24.21284174510646,0.47063107479223965
388,ExpandedLR,0,train,375000.0,6,6.415372518044242,0.8589388817317591
389,ExpandedLR,0,test,375000.0,6,6.460679514775618,0.85874921222166
390,EMLR,0,train,375000.0,6,24.948427058230468,0.45143434617877976
391,EMLR,0,test,375000.0,6,25.03300782139917,0.45269966306991727
392,MICELR,0,train,375000.0,6,32.218544161651444,0.2915791163125233
393,MICELR,0,test,375000.0,6,32.43052450632827,0.2909666662605346
394,"MLP W0.05, D1",0,train,375000.0,6,19.133157792957228,0.5793004027925038
395,"MLP W0.05, D1",0,test,375000.0,6,19.21939001104964,0.579803645503347
396,"MLP W0.1, D1",0,train,375000.0,6,12.106395372548327,0.7338047534035115
397,"MLP W0.1, D1",0,test,375000.0,6,12.253795636573003,0.7320934612245915
398,"MLP W0.2, D1",0,train,375000.0,6,7.800237312150551,0.8284884946408305
399,"MLP W0.2, D1",0,test,375000.0,6,7.865045962433119,0.828045341737538
400,"MLP W0.3, D1",0,train,375000.0,6,7.041945702293493,0.8451617996062092
401,"MLP W0.3, D1",0,test,375000.0,6,7.100700202653774,0.8447563456585576
402,"MLP W0.4, D1",0,train,375000.0,6,6.709808247959057,0.8524648331549867
403,"MLP W0.4, D1",0,test,375000.0,6,6.750460618149152,0.8524136852788398
404,"MLP W0.5, D1",0,train,375000.0,6,6.698357109829195,0.852716620614795
405,"MLP W0.5, D1",0,test,375000.0,6,6.7509060489783055,0.8524039467590176
406,ConstantImputedLR,0,train,750.0,7,19.746207168127764,0.5525328491238184
407,ConstantImputedLR,0,test,750.0,7,19.272323742398555,0.5318552009565957
408,ExpandedLR,0,train,750.0,7,1.8737725442053235,0.9575385969261525
409,ExpandedLR,0,test,750.0,7,17.79622629293456,0.5677111440740084
410,EMLR,0,train,750.0,7,16.75492968193332,0.6203179383225157
411,EMLR,0,test,750.0,7,17.953094529295644,0.5639006513711489
412,MICELR,0,train,750.0,7,21.37420491212095,0.5156409282635274
413,MICELR,0,test,750.0,7,23.487518267779173,0.4294637394810956
414,"MLP W0.01, D1",0,train,750.0,7,19.992171884931828,0.5469590632262396
415,"MLP W0.01, D1",0,test,750.0,7,18.819352151100915,0.5428583522846261
416,"MLP W0.05, D1",0,train,750.0,7,13.78735496316744,0.6875659010888385
417,"MLP W0.05, D1",0,test,750.0,7,16.53586158359506,0.5983267144360338
418,"MLP W0.1, D1",0,train,750.0,7,11.199579805084591,0.7462072577421063
419,"MLP W0.1, D1",0,test,750.0,7,16.705320789837323,0.5942103739722313
420,"MLP W0.2, D1",0,train,750.0,7,8.43354136113607,0.8088882238227931
421,"MLP W0.2, D1",0,test,750.0,7,14.09503683379873,0.6576168876018028
422,"MLP W0.3, D1",0,train,750.0,7,7.174449121099408,0.8374204078793293
423,"MLP W0.3, D1",0,test,750.0,7,13.875226505634984,0.6629563092139199
424,"MLP W0.4, D1",0,train,750.0,7,6.134124860480744,0.8609951090319528
425,"MLP W0.4, D1",0,test,750.0,7,12.998047349414442,0.684263903736656
426,"MLP W0.5, D1",0,train,750.0,7,5.245160245179938,0.8811398619078595
427,"MLP W0.5, D1",0,test,750.0,7,13.418053680776673,0.6740615128770648
428,ConstantImputedLR,0,train,3750.0,7,20.276973538601755,0.5290848794877254
429,ConstantImputedLR,0,test,3750.0,7,19.726687466508103,0.5254402310092963
430,ExpandedLR,0,train,3750.0,7,3.547373654745894,0.9176153241534524
431,ExpandedLR,0,test,3750.0,7,5.093535271671349,0.8774661520858863
432,EMLR,0,train,3750.0,7,17.894979733873733,0.5844046192643517
433,EMLR,0,test,3750.0,7,17.57815837991538,0.5771268341825018
434,MICELR,0,train,3750.0,7,20.97377577755879,0.5129022519517671
435,MICELR,0,test,3750.0,7,20.80455436126567,0.4995102685943027
436,"MLP W0.01, D1",0,train,3750.0,7,19.90957065654993,0.5376174927077711
437,"MLP W0.01, D1",0,test,3750.0,7,19.299134246215097,0.5357257671794192
438,"MLP W0.05, D1",0,train,3750.0,7,13.337120623096862,0.6902569432486669
439,"MLP W0.05, D1",0,test,3750.0,7,13.33363398710338,0.6792362490930439
440,"MLP W0.1, D1",0,train,3750.0,7,10.407442164420251,0.758296184006341
441,"MLP W0.1, D1",0,test,3750.0,7,11.617706902211742,0.7205158588802218
442,"MLP W0.2, D1",0,train,3750.0,7,7.539228561293418,0.8249079568135643
443,"MLP W0.2, D1",0,test,3750.0,7,9.291191329324509,0.776484236475149
444,"MLP W0.3, D1",0,train,3750.0,7,5.707908678164054,0.8674387724611078
445,"MLP W0.3, D1",0,test,3750.0,7,8.020277647742848,0.8070582750288848
446,"MLP W0.4, D1",0,train,3750.0,7,4.500270884530981,0.8954851126134613
447,"MLP W0.4, D1",0,test,3750.0,7,6.780019060805436,0.8368948519759793
448,"MLP W0.5, D1",0,train,3750.0,7,4.228716245501553,0.9017917335359951
449,"MLP W0.5, D1",0,test,3750.0,7,6.93653215618404,0.8331296573119997
450,ConstantImputedLR,0,train,7500.0,7,20.010727044392176,0.5264320336895052
451,ConstantImputedLR,0,test,7500.0,7,20.47687389438664,0.5353270651158764
452,ExpandedLR,0,train,7500.0,7,3.911454686730098,0.9074326666291954
453,ExpandedLR,0,test,7500.0,7,4.760345165944335,0.8919755246465045
454,EMLR,0,train,7500.0,7,17.80339963952001,0.5786699932492843
455,EMLR,0,test,7500.0,7,18.407239459622478,0.5822923935102042
456,MICELR,0,train,7500.0,7,21.183931212620024,0.49866732974935735
457,MICELR,0,test,7500.0,7,22.054305670897683,0.4995310809753577
458,"MLP W0.01, D1",0,train,7500.0,7,19.431795485962763,0.5401328572602917
459,"MLP W0.01, D1",0,test,7500.0,7,20.228675907895877,0.5409593157909469
460,"MLP W0.05, D1",0,train,7500.0,7,13.828289353057434,0.6727437812752699
461,"MLP W0.05, D1",0,test,7500.0,7,14.728837458966222,0.6657647957012991
462,"MLP W0.1, D1",0,train,7500.0,7,9.63084439596209,0.7720792760637485
463,"MLP W0.1, D1",0,test,7500.0,7,10.47032519123849,0.7624013918873774
464,"MLP W0.2, D1",0,train,7500.0,7,6.225922319402874,0.8526591580272942
465,"MLP W0.2, D1",0,test,7500.0,7,7.584948973319447,0.8278779994174379
466,"MLP W0.3, D1",0,train,7500.0,7,5.463512728827772,0.8707021186105505
467,"MLP W0.3, D1",0,test,7500.0,7,7.137539440202949,0.8380308724546338
468,"MLP W0.4, D1",0,train,7500.0,7,4.60259153084331,0.8910764258497945
469,"MLP W0.4, D1",0,test,7500.0,7,6.411393976880988,0.8545089806529318
470,"MLP W0.5, D1",0,train,7500.0,7,4.443485534639152,0.8948417814454735
471,"MLP W0.5, D1",0,test,7500.0,7,6.0523734263631015,0.8626560803397934
472,ConstantImputedLR,0,train,18750.0,7,20.199651857166167,0.5332409335527579
473,ConstantImputedLR,0,test,18750.0,7,20.241787218465678,0.5082317928360003
474,ExpandedLR,0,train,18750.0,7,4.151317267483797,0.9040743382114462
475,ExpandedLR,0,test,18750.0,7,4.4731216918966465,0.8913268373435085
476,EMLR,0,train,18750.0,7,18.15839364824495,0.5804088641047799
477,EMLR,0,test,18750.0,7,18.18986381285624,0.5580826624021951
478,MICELR,0,train,18750.0,7,21.86818204349119,0.4946857347990814
479,MICELR,0,test,18750.0,7,21.71963760169344,0.4723278568064012
480,"MLP W0.01, D1",0,train,18750.0,7,20.2173804099877,0.532831274870373
481,"MLP W0.01, D1",0,test,18750.0,7,20.283965426617094,0.5072070857990104
482,"MLP W0.05, D1",0,train,18750.0,7,13.195959880531216,0.6950772241885503
483,"MLP W0.05, D1",0,test,18750.0,7,13.572705245813795,0.6702551581507437
484,"MLP W0.1, D1",0,train,18750.0,7,8.859140574819586,0.7952893340208393
485,"MLP W0.1, D1",0,test,18750.0,7,9.224345487066783,0.7758972667048908
486,"MLP W0.2, D1",0,train,18750.0,7,5.708480864289188,0.8680925187281237
487,"MLP W0.2, D1",0,test,18750.0,7,6.233079201743803,0.8485691924793828
488,"MLP W0.3, D1",0,train,18750.0,7,5.215447411455229,0.8794851821165472
489,"MLP W0.3, D1",0,test,18750.0,7,5.696898290326356,0.8615955484368636
490,"MLP W0.4, D1",0,train,18750.0,7,4.862311085547214,0.8876452030404207
491,"MLP W0.4, D1",0,test,18750.0,7,5.524163178939207,0.8657920966529045
492,"MLP W0.5, D1",0,train,18750.0,7,4.728277149082163,0.8907423631053097
493,"MLP W0.5, D1",0,test,18750.0,7,5.294002528901759,0.8713837812708202
494,ConstantImputedLR,0,train,37500.0,7,20.51310479079487,0.5228526300137233
495,ConstantImputedLR,0,test,37500.0,7,20.81309729612067,0.5128480584171344
496,ExpandedLR,0,train,37500.0,7,4.168899982284148,0.9030288353435727
497,ExpandedLR,0,test,37500.0,7,4.329381497246913,0.8986663747240602
498,EMLR,0,train,37500.0,7,18.459260465707864,0.5706263058210183
499,EMLR,0,test,37500.0,7,18.510533646952666,0.5667419280488972
500,MICELR,0,train,37500.0,7,21.45119564430876,0.5010320627165096
501,MICELR,0,test,37500.0,7,21.702507168134275,0.4920305058996073
502,"MLP W0.01, D1",0,train,37500.0,7,19.999913270031097,0.5347897788231797
503,"MLP W0.01, D1",0,test,37500.0,7,20.243097645446387,0.526189486296746
504,"MLP W0.05, D1",0,train,37500.0,7,13.260890578363737,0.6915435704310624
505,"MLP W0.05, D1",0,test,37500.0,7,13.505845019548284,0.6838818110355662
506,"MLP W0.1, D1",0,train,37500.0,7,8.122390359225093,0.8110682299226939
507,"MLP W0.1, D1",0,test,37500.0,7,8.391112865768132,0.803597375900327
508,"MLP W0.2, D1",0,train,37500.0,7,5.474215278024882,0.8726664028050795
509,"MLP W0.2, D1",0,test,37500.0,7,5.78709386929225,0.8645471178826669
510,"MLP W0.3, D1",0,train,37500.0,7,4.9449670813503,0.8849770397217581
511,"MLP W0.3, D1",0,test,37500.0,7,5.319382264342618,0.8754943888827654
512,"MLP W0.4, D1",0,train,37500.0,7,4.701908496312256,0.8906307311442059
513,"MLP W0.4, D1",0,test,37500.0,7,5.047944026748419,0.8818476799178528
514,"MLP W0.5, D1",0,train,37500.0,7,4.588885748536332,0.8932597094193085
515,"MLP W0.5, D1",0,test,37500.0,7,5.022002014956694,0.8824548793765927
516,ConstantImputedLR,0,train,75000.0,7,20.612180519820743,0.51868071117828
517,ConstantImputedLR,0,test,75000.0,7,20.92483200983565,0.5145565401077092
518,ExpandedLR,0,train,75000.0,7,4.186956355237229,0.9022295165088197
519,ExpandedLR,0,test,75000.0,7,4.286518123560847,0.9005553694378867
520,EMLR,0,train,75000.0,7,18.489878785250344,0.5682390177614309
521,EMLR,0,test,75000.0,7,18.774279673066378,0.5644480549619271
522,MICELR,0,train,75000.0,7,22.489741122375392,0.4748374053682869
523,MICELR,0,test,75000.0,7,22.824305404530886,0.4704899050082836
524,"MLP W0.01, D1",0,train,75000.0,7,20.069184319246734,0.5313603277206375
525,"MLP W0.01, D1",0,test,75000.0,7,20.37357566598221,0.5273453542172803
526,"MLP W0.05, D1",0,train,75000.0,7,12.912512916200217,0.6984772412724429
527,"MLP W0.05, D1",0,test,75000.0,7,13.213249221595012,0.6934606014741153
528,"MLP W0.1, D1",0,train,75000.0,7,8.379404972303762,0.8043307820761553
529,"MLP W0.1, D1",0,test,75000.0,7,8.547597392853294,0.8017009049247026
530,"MLP W0.2, D1",0,train,75000.0,7,5.5861277631728035,0.8695571756878353
531,"MLP W0.2, D1",0,test,75000.0,7,5.726128819613624,0.8671572710989698
532,"MLP W0.3, D1",0,train,75000.0,7,4.808028823598491,0.8877267248953395
533,"MLP W0.3, D1",0,test,75000.0,7,4.971319162950995,0.8846683990792654
534,"MLP W0.4, D1",0,train,75000.0,7,4.786396869433994,0.8882318571293731
535,"MLP W0.4, D1",0,test,75000.0,7,4.990197439306239,0.8842304344740354
536,"MLP W0.5, D1",0,train,75000.0,7,4.5312899531694715,0.8941889114736172
537,"MLP W0.5, D1",0,test,75000.0,7,4.7505068571177285,0.8897911111603044
538,ConstantImputedLR,0,train,375000.0,7,20.667208186589516,0.5183173222877866
539,ConstantImputedLR,0,test,375000.0,7,20.67994411698391,0.5192724474752374
540,ExpandedLR,0,train,375000.0,7,4.215827010857295,0.9017433402214969
541,ExpandedLR,0,test,375000.0,7,4.237587091151329,0.9014927284418207
542,EMLR,0,train,375000.0,7,18.50416227545161,0.5687306019666272
543,EMLR,0,test,375000.0,7,18.49702878059562,0.5700166632765207
544,MICELR,0,train,375000.0,7,21.441384733670976,0.5002738870616315
545,MICELR,0,test,375000.0,7,21.422167863144136,0.5020186578663801
546,"MLP W0.01, D1",0,train,375000.0,7,20.148574638348098,0.5304049150585612
547,"MLP W0.01, D1",0,test,375000.0,7,20.16598289141574,0.5312200291835021
548,"MLP W0.05, D1",0,train,375000.0,7,13.302385542012543,0.689966412977127
549,"MLP W0.05, D1",0,test,375000.0,7,13.290440646734323,0.691049406713192
550,"MLP W0.1, D1",0,train,375000.0,7,7.840165560923711,0.8172722746585929
551,"MLP W0.1, D1",0,test,375000.0,7,7.863752273944554,0.8171986170306079
552,"MLP W0.2, D1",0,train,375000.0,7,5.478101245302242,0.8723239997975154
553,"MLP W0.2, D1",0,test,375000.0,7,5.532828225645175,0.871383454596963
554,"MLP W0.3, D1",0,train,375000.0,7,4.651026600349646,0.8916003106592383
555,"MLP W0.3, D1",0,test,375000.0,7,4.698831618681486,0.890770603102376
556,"MLP W0.4, D1",0,train,375000.0,7,4.523270901927306,0.8945778636191488
557,"MLP W0.4, D1",0,test,375000.0,7,4.563248635231146,0.8939223754393505
558,"MLP W0.5, D1",0,train,375000.0,7,4.49163961714741,0.8953150818159513
559,"MLP W0.5, D1",0,test,375000.0,7,4.5338383345550515,0.8946060495239155
560,ConstantImputedLR,0,train,750.0,8,16.73026860435223,0.5370933083319931
561,ConstantImputedLR,0,test,750.0,8,17.26340130511409,0.44975362618736103
562,ExpandedLR,0,train,750.0,8,8.019688024972663,0.7781047429875758
563,ExpandedLR,0,test,750.0,8,48.485469674994555,-0.5454054157546047
564,EMLR,0,train,750.0,8,15.979027594089565,0.5578792561807655
565,EMLR,0,test,750.0,8,16.063145256404155,0.48801008137696966
566,MICELR,0,train,750.0,8,23.182326860876593,0.3585725079426927
567,MICELR,0,test,750.0,8,21.565235657549575,0.3126387719744169
568,"MLP W0.01, D1",0,train,750.0,8,16.213608322359516,0.55138868562147
569,"MLP W0.01, D1",0,test,750.0,8,18.79997661062239,0.40077747282090237
570,"MLP W0.05, D1",0,train,750.0,8,10.191354469541915,0.7180173078700989
571,"MLP W0.05, D1",0,test,750.0,8,15.348112249565919,0.51080074193194
572,"MLP W0.1, D1",0,train,750.0,8,7.715210505364914,0.7865292748717942
573,"MLP W0.1, D1",0,test,750.0,8,14.762967583681494,0.5294513962768246
574,"MLP W0.2, D1",0,train,750.0,8,5.213238106956785,0.8557558840184332
575,"MLP W0.2, D1",0,test,750.0,8,15.223883991999177,0.5147603410308101
576,"MLP W0.3, D1",0,train,750.0,8,4.023493422959265,0.8886747084929918
577,"MLP W0.3, D1",0,test,750.0,8,15.608044241172134,0.5025157792359244
578,"MLP W0.4, D1",0,train,750.0,8,3.0768492611467932,0.914867229814344
579,"MLP W0.4, D1",0,test,750.0,8,15.636238914089096,0.5016171141200996
580,"MLP W0.5, D1",0,train,750.0,8,2.1559972602311253,0.9403461126308964
581,"MLP W0.5, D1",0,test,750.0,8,15.091172763201424,0.5189903227777182
582,ConstantImputedLR,0,train,3750.0,8,17.82629398990812,0.46854125246666134
583,ConstantImputedLR,0,test,3750.0,8,16.37907794703168,0.5086803401433221
584,ExpandedLR,0,train,3750.0,8,6.483065203775931,0.8067191242707938
585,ExpandedLR,0,test,3750.0,8,11.072909416492282,0.6678483303072181
586,EMLR,0,train,3750.0,8,16.608371112797222,0.504851422557427
587,EMLR,0,test,3750.0,8,15.7427151223509,0.5277691782072655
588,MICELR,0,train,3750.0,8,20.02463412426122,0.40300171322664946
589,MICELR,0,test,3750.0,8,20.03503721699754,0.39901332037710735
590,"MLP W0.01, D1",0,train,3750.0,8,16.283008510642652,0.5145515206896101
591,"MLP W0.01, D1",0,test,3750.0,8,15.718590415757658,0.5284928418149402
592,"MLP W0.05, D1",0,train,3750.0,8,12.506686004843138,0.627135753304104
593,"MLP W0.05, D1",0,test,3750.0,8,13.732636061704039,0.5880650851902971
594,"MLP W0.1, D1",0,train,3750.0,8,9.170950908291504,0.7265846683461177
595,"MLP W0.1, D1",0,test,3750.0,8,11.638903151139548,0.6508703386225091
596,"MLP W0.2, D1",0,train,3750.0,8,6.566520658952987,0.8042310506583912
597,"MLP W0.2, D1",0,test,3750.0,8,10.614026465473879,0.6816133429738347
598,"MLP W0.3, D1",0,train,3750.0,8,5.781780810049517,0.827626651419483
599,"MLP W0.3, D1",0,test,3750.0,8,11.003839813577361,0.6699201962523182
600,"MLP W0.4, D1",0,train,3750.0,8,4.6968630010922094,0.8599715157110449
601,"MLP W0.4, D1",0,test,3750.0,8,10.713754393425528,0.6786218258812442
602,"MLP W0.5, D1",0,train,3750.0,8,4.685323520835669,0.8603155444658606
603,"MLP W0.5, D1",0,test,3750.0,8,10.426371543570806,0.6872423870932907
604,ConstantImputedLR,0,train,7500.0,8,17.73950788841049,0.46902169936586735
605,ConstantImputedLR,0,test,7500.0,8,18.001867135378244,0.4772854810857302
606,ExpandedLR,0,train,7500.0,8,5.062598921902669,0.8484664744223107
607,ExpandedLR,0,test,7500.0,8,7.044424782835573,0.7954532669474518
608,EMLR,0,train,7500.0,8,16.755006996887413,0.49848974400622814
609,EMLR,0,test,7500.0,8,16.557950926959045,0.5192120190698415
610,MICELR,0,train,7500.0,8,20.82461643012351,0.3766783434478128
611,MICELR,0,test,7500.0,8,20.254286540736192,0.41188269164112823
612,"MLP W0.01, D1",0,train,7500.0,8,16.62359104726793,0.5024232813988162
613,"MLP W0.01, D1",0,test,7500.0,8,16.771173652876918,0.5130207382564911
614,"MLP W0.05, D1",0,train,7500.0,8,12.645140116774927,0.6215061289906352
615,"MLP W0.05, D1",0,test,7500.0,8,13.576187245726745,0.6057925474356083
616,"MLP W0.1, D1",0,train,7500.0,8,9.926189283463279,0.702889665786646
617,"MLP W0.1, D1",0,test,7500.0,8,11.657292867955169,0.6615108762056807
618,"MLP W0.2, D1",0,train,7500.0,8,7.386218858457139,0.7789159675541163
619,"MLP W0.2, D1",0,test,7500.0,8,9.90460297085158,0.7124031780697426
620,"MLP W0.3, D1",0,train,7500.0,8,6.467713789478391,0.8064086276503301
621,"MLP W0.3, D1",0,test,7500.0,8,9.298054022620997,0.7300153479234583
622,"MLP W0.4, D1",0,train,7500.0,8,5.696186456720468,0.829501955527155
623,"MLP W0.4, D1",0,test,7500.0,8,9.10915113515325,0.7355004612842923
624,"MLP W0.5, D1",0,train,7500.0,8,5.47164140301723,0.83622302985352
625,"MLP W0.5, D1",0,test,7500.0,8,9.264526838987134,0.7309888661442036
626,ConstantImputedLR,0,train,18750.0,8,17.447782701648666,0.47534012838700623
627,ConstantImputedLR,0,test,18750.0,8,17.81374492780193,0.47420557793494056
628,ExpandedLR,0,train,18750.0,8,5.491777541784117,0.8348606611356229
629,ExpandedLR,0,test,18750.0,8,6.364576249399383,0.8121417644462209
630,EMLR,0,train,18750.0,8,16.370838536404268,0.5077241508804833
