,method,iter,train_test,n,p,mse,r2
5560,"MLP W0.5, D1",7,train,75000.0,12,22.850255349554367,0.6794747334353907
5561,"MLP W0.5, D1",7,test,75000.0,12,22.760741912260908,0.6725909133375897
5562,"MLP W1, D1",7,train,75000.0,12,21.561554237045222,0.6975516109709039
5563,"MLP W1, D1",7,test,75000.0,12,21.742257923579874,0.6872416182135461
5564,"MLP W2, D1",7,train,75000.0,12,20.01830802367891,0.7191990453801527
5565,"MLP W2, D1",7,test,75000.0,12,20.41972974528043,0.7062659428428354
5566,"MLP W4, D1",7,train,75000.0,12,19.146915731083755,0.7314222456286283
5567,"MLP W4, D1",7,test,75000.0,12,19.963994654309566,0.7128216083158665
5568,ConstantImputedLR,7,train,750.0,14,34.30316765015193,0.6848760206640975
5569,ConstantImputedLR,7,test,750.0,14,39.65104337413388,0.6575546426742969
5570,EMLR,7,train,750.0,14,20.58743339919408,0.8108747855815535
5571,EMLR,7,test,750.0,14,18.722408656188488,0.8383043325803441
5572,MICELR,7,train,750.0,14,27.628672311876223,0.7461908692666304
5573,MICELR,7,test,750.0,14,27.19358757047089,0.7651431836315173
5574,"MLP W0.3, D1",7,train,750.0,14,26.8962561702911,0.7529191659481507
5575,"MLP W0.3, D1",7,test,750.0,14,40.38680245389331,0.6512002756883777
5576,"MLP W0.5, D1",7,train,750.0,14,23.218512380399005,0.786704537312931
5577,"MLP W0.5, D1",7,test,750.0,14,38.325983919875696,0.668998489284075
5578,"MLP W1, D1",7,train,750.0,14,14.132634991952902,0.8701714015863986
5579,"MLP W1, D1",7,test,750.0,14,38.566144963790926,0.6669243437509232
5580,"MLP W2, D1",7,train,750.0,14,8.169578178722377,0.9249506631157036
5581,"MLP W2, D1",7,test,750.0,14,42.8173777231717,0.6302086662434159
5582,"MLP W4, D1",7,train,750.0,14,2.527503549937867,0.9767812411796754
5583,"MLP W4, D1",7,test,750.0,14,41.087328748381964,0.6451501958715951
5584,ConstantImputedLR,7,train,3750.0,14,36.85962852533098,0.6644692285959057
5585,ConstantImputedLR,7,test,3750.0,14,38.342971158677145,0.6438632117882552
5586,EMLR,7,train,3750.0,14,21.94938065487269,0.8001962331793356
5587,EMLR,7,test,3750.0,14,22.846044577591687,0.7878016050051307
5588,MICELR,7,train,3750.0,14,26.227022163772325,0.7612571441897409
5589,MICELR,7,test,3750.0,14,27.232297103996192,0.7470612596475739
5590,"MLP W0.3, D1",7,train,3750.0,14,31.327585057490822,0.7148270560202862
5591,"MLP W0.3, D1",7,test,3750.0,14,35.394758979894746,0.6712467656597892
5592,"MLP W0.5, D1",7,train,3750.0,14,28.410657788374017,0.7413796528828345
5593,"MLP W0.5, D1",7,test,3750.0,14,33.5036757737434,0.6888115051394916
5594,"MLP W1, D1",7,train,3750.0,14,24.163747790057297,0.7800389949551424
5595,"MLP W1, D1",7,test,3750.0,14,32.59037879072883,0.6972943807327328
5596,"MLP W2, D1",7,train,3750.0,14,19.521156677825015,0.822300196153374
5597,"MLP W2, D1",7,test,3750.0,14,31.77471988251022,0.7048703753693282
5598,"MLP W4, D1",7,train,3750.0,14,13.668893834887733,0.8755729594640735
5599,"MLP W4, D1",7,test,3750.0,14,36.812572068426,0.6580778487924842
5600,ConstantImputedLR,7,train,7500.0,14,38.102284414962895,0.6496823697579936
5601,ConstantImputedLR,7,test,7500.0,14,36.32337063182391,0.6740231407044012
5602,EMLR,7,train,7500.0,14,22.575970766550366,0.7924334275284308
5603,EMLR,7,test,7500.0,14,20.24247966751593,0.8183378956414727
5604,MICELR,7,train,7500.0,14,28.65238593226779,0.7365660328589191
5605,MICELR,7,test,7500.0,14,26.54737715069675,0.7617558482158588
5606,"MLP W0.3, D1",7,train,7500.0,14,31.599383258262115,0.7094709351390973
5607,"MLP W0.3, D1",7,test,7500.0,14,30.349568983310288,0.7276338344689066
5608,"MLP W0.5, D1",7,train,7500.0,14,28.81806124623929,0.7350427912929278
5609,"MLP W0.5, D1",7,test,7500.0,14,29.12517409949876,0.7386219226286765
5610,"MLP W1, D1",7,train,7500.0,14,26.68642332407683,0.7546413627930841
5611,"MLP W1, D1",7,test,7500.0,14,27.815791203931557,0.7503727187824459
5612,"MLP W2, D1",7,train,7500.0,14,23.189475672764214,0.7867927792526996
5613,"MLP W2, D1",7,test,7500.0,14,27.578902956571046,0.7524986252039982
5614,"MLP W4, D1",7,train,7500.0,14,18.69049621706954,0.8281570135926097
5615,"MLP W4, D1",7,test,7500.0,14,28.945238599702307,0.7402367179540874
5616,ConstantImputedLR,7,train,18750.0,14,38.205620735619625,0.6627078878637309
5617,ConstantImputedLR,7,test,18750.0,14,37.43700748335262,0.6602483382346824
5618,EMLR,7,train,18750.0,14,22.204688806439403,0.8039695143633674
5619,EMLR,7,test,18750.0,14,21.752728795140385,0.8025876999018787
5620,MICELR,7,train,18750.0,14,29.186834359643054,0.742328777332041
5621,MICELR,7,test,18750.0,14,31.231903012726455,0.7165614545076673
5622,"MLP W0.3, D1",7,train,18750.0,14,32.76796599155653,0.7107133388518079
5623,"MLP W0.3, D1",7,test,18750.0,14,32.723850947028524,0.7030215958485087
5624,"MLP W0.5, D1",7,train,18750.0,14,29.799162632170486,0.7369229367152708
5625,"MLP W0.5, D1",7,test,18750.0,14,30.29025796375573,0.7251071554513966
5626,"MLP W1, D1",7,train,18750.0,14,26.81443834844332,0.7632730898712478
5627,"MLP W1, D1",7,test,18750.0,14,28.5073193446683,0.7412878386678604
5628,"MLP W2, D1",7,train,18750.0,14,24.591204699366134,0.7829005467435961
5629,"MLP W2, D1",7,test,18750.0,14,27.365370058658304,0.7516513584482847
5630,"MLP W4, D1",7,train,18750.0,14,21.96558958482237,0.806080362974555
5631,"MLP W4, D1",7,test,18750.0,14,27.791676040487694,0.747782508465779
5632,ConstantImputedLR,7,train,37500.0,14,38.13557846418115,0.6591301999097942
5633,ConstantImputedLR,7,test,37500.0,14,37.70857316767209,0.6734041361182942
5634,EMLR,7,train,37500.0,14,22.138655458336167,0.8021165702930939
5635,EMLR,7,test,37500.0,14,21.84648478034959,0.8107864877864515
5636,MICELR,7,train,37500.0,14,28.92476338495664,0.7414598464279941
5637,MICELR,7,test,37500.0,14,29.273778050699672,0.7464583242373635
5638,"MLP W0.3, D1",7,train,37500.0,14,32.30459650830567,0.7112496572164595
5639,"MLP W0.3, D1",7,test,37500.0,14,32.241244008008216,0.7207569511422496
5640,"MLP W0.5, D1",7,train,37500.0,14,29.03084941350041,0.7405116105601144
5641,"MLP W0.5, D1",7,test,37500.0,14,29.393970191484875,0.7454173340127535
5642,"MLP W1, D1",7,train,37500.0,14,26.641995342317657,0.7618640652096108
5643,"MLP W1, D1",7,test,37500.0,14,27.56414417926813,0.7612655498695519
5644,"MLP W2, D1",7,train,37500.0,14,25.265626148845794,0.774166558333446
5645,"MLP W2, D1",7,test,37500.0,14,26.928712969694963,0.7667690517895307
5646,"MLP W4, D1",7,train,37500.0,14,23.514316105201107,0.7898204104189426
5647,"MLP W4, D1",7,test,37500.0,14,26.18603208788666,0.7732014485578751
5648,ConstantImputedLR,7,train,75000.0,14,37.77617357758763,0.6617101104260967
5649,ConstantImputedLR,7,test,75000.0,14,38.66116109258023,0.6600293530926543
5650,EMLR,7,train,75000.0,14,21.80843234126941,0.8047030318368444
5651,EMLR,7,test,75000.0,14,22.641255998106118,0.8009019328199064
5652,MICELR,7,train,75000.0,14,26.048805745643094,0.7667300103562159
5653,MICELR,7,test,75000.0,14,26.822954744444147,0.7641297617886278
5654,"MLP W0.3, D1",7,train,75000.0,14,31.07508728496771,0.721719093000778
5655,"MLP W0.3, D1",7,test,75000.0,14,31.926562390810908,0.7192506959752222
5656,"MLP W0.5, D1",7,train,75000.0,14,28.58978814806027,0.7439752267210378
5657,"MLP W0.5, D1",7,test,75000.0,14,29.40241505861863,0.7414470288623778
5658,"MLP W1, D1",7,train,75000.0,14,25.712177420200124,0.769744554929071
5659,"MLP W1, D1",7,test,75000.0,14,26.87878839041249,0.7636387832405807
5660,"MLP W2, D1",7,train,75000.0,14,24.09267849201648,0.7842473502546765
5661,"MLP W2, D1",7,test,75000.0,14,25.731117308339506,0.7737309395334263
5662,"MLP W4, D1",7,train,75000.0,14,23.61489262071229,0.7885259765509979
5663,"MLP W4, D1",7,test,75000.0,14,25.9118110383269,0.7721419918003561
5664,ConstantImputedLR,7,train,750.0,16,52.87033070067745,0.757201056196849
5665,ConstantImputedLR,7,test,750.0,16,58.75414564734338,0.6819516646352863
5666,EMLR,7,train,750.0,16,30.297200877062764,0.8608647179683996
5667,EMLR,7,test,750.0,16,31.808312863314452,0.8278150274253099
5668,MICELR,7,train,750.0,16,38.13362321009218,0.8248771415632724
5669,MICELR,7,test,750.0,16,39.02884801002822,0.7887287781308558
5670,"MLP W0.3, D1",7,train,750.0,16,41.074985982922485,0.8113693808755573
5671,"MLP W0.3, D1",7,test,750.0,16,56.55534917920632,0.6938542044270197
5672,"MLP W0.5, D1",7,train,750.0,16,32.757266853286936,0.8495672395377295
5673,"MLP W0.5, D1",7,test,750.0,16,60.727714667290286,0.6712683275770125
5674,"MLP W1, D1",7,train,750.0,16,20.007918813589622,0.9081166792176598
5675,"MLP W1, D1",7,test,750.0,16,59.23947073930465,0.679324499591725
5676,"MLP W2, D1",7,train,750.0,16,11.03150846436007,0.9493394770146988
5677,"MLP W2, D1",7,test,750.0,16,68.36416033491435,0.6299306686606714
5678,"MLP W4, D1",7,train,750.0,16,2.9888834479540867,0.9862740078471899
5679,"MLP W4, D1",7,test,750.0,16,80.13739156695357,0.5661997343758114
5680,ConstantImputedLR,7,train,3750.0,16,54.532479250818575,0.7429166868764896
5681,ConstantImputedLR,7,test,3750.0,16,59.04757578719596,0.7225132165389205
5682,EMLR,7,train,3750.0,16,29.578700702405357,0.8605566723000416
5683,EMLR,7,test,3750.0,16,33.328379162842985,0.8433774018903251
5684,MICELR,7,train,3750.0,16,36.755405993306944,0.8267234191847743
5685,MICELR,7,test,3750.0,16,40.40353019555327,0.8101286041811085
5686,"MLP W0.3, D1",7,train,3750.0,16,42.5867561181571,0.7992325948049682
5687,"MLP W0.3, D1",7,test,3750.0,16,51.982062306431416,0.755716723764079
5688,"MLP W0.5, D1",7,train,3750.0,16,36.61249301171083,0.8273971560715222
5689,"MLP W0.5, D1",7,test,3750.0,16,50.534081603900155,0.7625213300887681
5690,"MLP W1, D1",7,train,3750.0,16,31.244652128189607,0.8527028516425659
5691,"MLP W1, D1",7,test,3750.0,16,50.563438200460155,0.762383372392043
5692,"MLP W2, D1",7,train,3750.0,16,23.571490505975373,0.8888765565441524
5693,"MLP W2, D1",7,test,3750.0,16,50.713919963652415,0.7616762019471757
5694,"MLP W4, D1",7,train,3750.0,16,14.434239272923438,0.9319524418166822
5695,"MLP W4, D1",7,test,3750.0,16,56.707754195071395,0.7335089188825927
5696,ConstantImputedLR,7,train,7500.0,16,56.22916482775919,0.7378109743185253
5697,ConstantImputedLR,7,test,7500.0,16,56.186395319696956,0.7386078514912664
5698,EMLR,7,train,7500.0,16,30.64586416754102,0.8571024611184038
5699,EMLR,7,test,7500.0,16,30.942903199834785,0.8560464343284337
5700,MICELR,7,train,7500.0,16,39.95490764824535,0.8136956446076343
5701,MICELR,7,test,7500.0,16,40.10634447275562,0.8134159792434695
5702,"MLP W0.3, D1",7,train,7500.0,16,45.94136336796656,0.7857816075194626
5703,"MLP W0.3, D1",7,test,7500.0,16,48.24598111793665,0.7755485008502007
5704,"MLP W0.5, D1",7,train,7500.0,16,39.925649412644624,0.8138320718213199
5705,"MLP W0.5, D1",7,test,7500.0,16,43.84288948567728,0.796032704816096
5706,"MLP W1, D1",7,train,7500.0,16,34.07481377423111,0.8411137307283497
5707,"MLP W1, D1",7,test,7500.0,16,42.53596324865715,0.8021128289296529
5708,"MLP W2, D1",7,train,7500.0,16,30.080157331750907,0.8597402759348163
5709,"MLP W2, D1",7,test,7500.0,16,41.755386654912904,0.8057442523686096
5710,"MLP W4, D1",7,train,7500.0,16,22.584327775498966,0.894692320021693
5711,"MLP W4, D1",7,test,7500.0,16,45.79762490393553,0.7869388220738885
5712,ConstantImputedLR,7,train,18750.0,16,55.31709000267213,0.7417939858541895
5713,ConstantImputedLR,7,test,18750.0,16,56.14958546806756,0.7468358079721062
5714,EMLR,7,train,18750.0,16,29.695794869031435,0.8613876321105498
5715,EMLR,7,test,18750.0,16,29.949659165923634,0.8649646083573694
5716,MICELR,7,train,18750.0,16,35.58600782056,0.8338936260337524
5717,MICELR,7,test,18750.0,16,35.24643596674877,0.8410827896768809
5718,"MLP W0.3, D1",7,train,18750.0,16,44.24759898406786,0.79346353597692
5719,"MLP W0.3, D1",7,test,18750.0,16,45.72258703519173,0.7938484904617455
5720,"MLP W0.5, D1",7,train,18750.0,16,39.955462591385256,0.8134981298080708
5721,"MLP W0.5, D1",7,test,18750.0,16,42.20560498831598,0.8097056675157109
5722,"MLP W1, D1",7,train,18750.0,16,36.04498889146672,0.8317512199006482
5723,"MLP W1, D1",7,test,18750.0,16,40.162902153197514,0.81891569477584
5724,"MLP W2, D1",7,train,18750.0,16,32.33566966356092,0.8490653724163663
5725,"MLP W2, D1",7,test,18750.0,16,38.768941852118836,0.8252007070408414
5726,"MLP W4, D1",7,train,18750.0,16,29.299357081790422,0.8632381022075007
5727,"MLP W4, D1",7,test,18750.0,16,38.976433114164806,0.824265181742287
5728,ConstantImputedLR,7,train,37500.0,16,56.33369987198849,0.7393138615456053
5729,ConstantImputedLR,7,test,37500.0,16,55.57897674377079,0.7446812616250608
5730,EMLR,7,train,37500.0,16,30.024574399869156,0.8610602467648236
5731,EMLR,7,test,37500.0,16,29.607883384176088,0.8639872866596556
5732,MICELR,7,train,37500.0,16,39.53993383214714,0.8170275929174315
5733,MICELR,7,test,37500.0,16,38.57648491041727,0.8227873193190532
5734,"MLP W0.3, D1",7,train,37500.0,16,44.28633175314604,0.7950634728897247
5735,"MLP W0.3, D1",7,test,37500.0,16,43.70525300257098,0.7992267812266873
5736,"MLP W0.5, D1",7,train,37500.0,16,40.6663788454877,0.8118149297801577
5737,"MLP W0.5, D1",7,test,37500.0,16,40.424798878307065,0.8142965334491012
5738,"MLP W1, D1",7,train,37500.0,16,37.02728317510542,0.8286549704651079
5739,"MLP W1, D1",7,test,37500.0,16,38.22792293625056,0.8243885435355408
5740,"MLP W2, D1",7,train,37500.0,16,33.70178727414275,0.8440438174046455
5741,"MLP W2, D1",7,test,37500.0,16,35.55815504482177,0.8366529249568831
5742,"MLP W4, D1",7,train,37500.0,16,31.279375431563487,0.8552536117271056
5743,"MLP W4, D1",7,test,37500.0,16,35.93997524610194,0.8348989190757323
5744,ConstantImputedLR,7,train,75000.0,16,56.356361548604234,0.7381726101403235
5745,ConstantImputedLR,7,test,75000.0,16,57.38915553534032,0.7372429053807849
5746,EMLR,7,train,75000.0,16,30.200518892872854,0.8596906752521786
5747,EMLR,7,test,75000.0,16,30.382904021301506,0.8608914260497262
5748,MICELR,7,train,75000.0,16,36.0885629957319,0.8323352680458306
5749,MICELR,7,test,75000.0,16,36.45804365983035,0.8330763096582179
5750,"MLP W0.3, D1",7,train,75000.0,16,44.913363264936834,0.7913359139884159
5751,"MLP W0.3, D1",7,test,75000.0,16,45.3917219573145,0.7921733318776135
5752,"MLP W0.5, D1",7,train,75000.0,16,40.61193696055876,0.8113200150020654
5753,"MLP W0.5, D1",7,test,75000.0,16,41.38949071209768,0.8104976066326206
5754,"MLP W1, D1",7,train,75000.0,16,35.8955542537187,0.833231972051426
5755,"MLP W1, D1",7,test,75000.0,16,36.98186630070582,0.8306779799750524
5756,"MLP W2, D1",7,train,75000.0,16,33.722651750465,0.8433271126036741
5757,"MLP W2, D1",7,test,75000.0,16,35.81072479845802,0.8360400686074443
5758,"MLP W4, D1",7,train,75000.0,16,32.44667629779276,0.8492551979718195
5759,"MLP W4, D1",7,test,75000.0,16,35.72563136640991,0.8364296701404791
5760,ConstantImputedLR,8,train,750.0,4,4.266770808373291,0.6168214346265879
5761,ConstantImputedLR,8,test,750.0,4,4.335253040362939,0.5599357780565597
5762,ExpandedLR,8,train,750.0,4,3.367643760194397,0.6975677947857759
5763,ExpandedLR,8,test,750.0,4,3.7412399574763975,0.6202330439164565
5764,EMLR,8,train,750.0,4,3.545157532427732,0.6816261200080007
5765,EMLR,8,test,750.0,4,3.5199551443789323,0.642695291955266
5766,MICELR,8,train,750.0,4,3.7181801852339396,0.6660877714870823
5767,MICELR,8,test,750.0,4,3.629203027313877,0.6316057236751387
5768,"MLP W0.3, D1",8,train,750.0,4,4.565556477354387,0.5899889026870624
5769,"MLP W0.3, D1",8,test,750.0,4,4.5907958825185995,0.5339960552861832
5770,"MLP W0.5, D1",8,train,750.0,4,4.341762022071303,0.6100868273624658
5771,"MLP W0.5, D1",8,test,750.0,4,4.463221115897632,0.5469459546092391
5772,"MLP W1, D1",8,train,750.0,4,3.613237193660879,0.675512206677753
5773,"MLP W1, D1",8,test,750.0,4,3.806310571779814,0.6136278356418277
5774,"MLP W2, D1",8,train,750.0,4,3.3716107329176386,0.6972115396726621
5775,"MLP W2, D1",8,test,750.0,4,3.810546230175544,0.6131978811042308
5776,"MLP W4, D1",8,train,750.0,4,3.3518766391386072,0.6989837655743568
5777,"MLP W4, D1",8,test,750.0,4,3.7523469381368515,0.619105593048658
5778,ConstantImputedLR,8,train,3750.0,4,3.834195331564724,0.6228210768295683
5779,ConstantImputedLR,8,test,3750.0,4,3.925224040666466,0.5919616900100229
5780,ExpandedLR,8,train,3750.0,4,3.092419262596565,0.6957913547451767
5781,ExpandedLR,8,test,3750.0,4,3.2624029465518105,0.6608638459802921
5782,EMLR,8,train,3750.0,4,3.1178259970983997,0.6932920337841948
5783,EMLR,8,test,3750.0,4,3.2479510241401472,0.6623661648125084
5784,MICELR,8,train,3750.0,4,3.2691899758713183,0.6784019988268305
5785,MICELR,8,test,3750.0,4,3.3763670197433595,0.6490169533334311
5786,"MLP W0.3, D1",8,train,3750.0,4,3.8243103048997593,0.6237934904367491
5787,"MLP W0.3, D1",8,test,3750.0,4,3.9238324603820556,0.5921063487763973
5788,"MLP W0.5, D1",8,train,3750.0,4,3.6353303045571472,0.6423839029916789
5789,"MLP W0.5, D1",8,test,3750.0,4,3.7705443470250146,0.6080410883142553
5790,"MLP W1, D1",8,train,3750.0,4,3.2119098646340105,0.6840367797410187
5791,"MLP W1, D1",8,test,3750.0,4,3.437603370617464,0.6426512588248495
5792,"MLP W2, D1",8,train,3750.0,4,3.1718765579745383,0.687974951427908
5793,"MLP W2, D1",8,test,3750.0,4,3.374019715290551,0.6492609623713951
5794,"MLP W4, D1",8,train,3750.0,4,3.087140373873105,0.6963106515968158
5795,"MLP W4, D1",8,test,3750.0,4,3.326550858304995,0.654195486358019
5796,ConstantImputedLR,8,train,7500.0,4,3.7775289063480724,0.6266008446826323
5797,ConstantImputedLR,8,test,7500.0,4,3.880288559523657,0.6025818214741476
5798,ExpandedLR,8,train,7500.0,4,3.05590386956246,0.6979316500508717
5799,ExpandedLR,8,test,7500.0,4,3.391576584830574,0.6526355790302971
5800,EMLR,8,train,7500.0,4,3.069820933251613,0.6965559835887845
5801,EMLR,8,test,7500.0,4,3.3928852039320043,0.652501550590995
5802,MICELR,8,train,7500.0,4,3.2428553274589844,0.6794519724111844
5803,MICELR,8,test,7500.0,4,3.5940648348158764,0.6318967833846647
5804,"MLP W0.3, D1",8,train,7500.0,4,3.7693325462136307,0.6274110341018939
5805,"MLP W0.3, D1",8,test,7500.0,4,3.8947312228751994,0.6011026075254468
5806,"MLP W0.5, D1",8,train,7500.0,4,3.3423455483536477,0.6696176163108309
5807,"MLP W0.5, D1",8,test,7500.0,4,3.5929379182709265,0.6320122018938232
5808,"MLP W1, D1",8,train,7500.0,4,3.162960204106825,0.687349402798425
5809,"MLP W1, D1",8,test,7500.0,4,3.460470829503447,0.645579447815105
5810,"MLP W2, D1",8,train,7500.0,4,3.1065791900843713,0.6929225230931613
5811,"MLP W2, D1",8,test,7500.0,4,3.4115707282946057,0.6505877838844548
5812,"MLP W4, D1",8,train,7500.0,4,3.04235505012738,0.6992709165020441
5813,"MLP W4, D1",8,test,7500.0,4,3.403574124104285,0.6514067940747947
5814,ConstantImputedLR,8,train,18750.0,4,3.818715755364091,0.6168220567035356
5815,ConstantImputedLR,8,test,18750.0,4,3.955326403398918,0.6056216796116803
5816,ExpandedLR,8,train,18750.0,4,3.166410011529592,0.6822757823367864
5817,ExpandedLR,8,test,18750.0,4,3.3153678824727773,0.669430766615009
5818,EMLR,8,train,18750.0,4,3.171258799110265,0.6817892448274068
5819,EMLR,8,test,18750.0,4,3.3179005156817696,0.669178242416181
5820,MICELR,8,train,18750.0,4,3.3715619985503507,0.6616904019404122
5821,MICELR,8,test,18750.0,4,3.502861337234187,0.6507361391099145
5822,"MLP W0.3, D1",8,train,18750.0,4,3.8044676969077362,0.6182517367543758
5823,"MLP W0.3, D1",8,test,18750.0,4,3.961331271343888,0.6050229452740399
5824,"MLP W0.5, D1",8,train,18750.0,4,3.4298337345624823,0.6558432938056739
5825,"MLP W0.5, D1",8,test,18750.0,4,3.5803843444180314,0.6430064626568299
5826,"MLP W1, D1",8,train,18750.0,4,3.2630807346135184,0.6725756393512163
5827,"MLP W1, D1",8,test,18750.0,4,3.4120868683432923,0.6597870944355153
5828,"MLP W2, D1",8,train,18750.0,4,3.216121516509473,0.6772876257269089
5829,"MLP W2, D1",8,test,18750.0,4,3.3782322301590586,0.6631626781377804
5830,"MLP W4, D1",8,train,18750.0,4,3.181212780353645,0.6807904414849238
5831,"MLP W4, D1",8,test,18750.0,4,3.341945997408368,0.6667807116616735
5832,ConstantImputedLR,8,train,37500.0,4,3.8904222735458456,0.6126583928522893
5833,ConstantImputedLR,8,test,37500.0,4,3.803848608508612,0.6135810112734736
5834,ExpandedLR,8,train,37500.0,4,3.228046326456662,0.678606443177343
